timestamp,Open,High,Low,Close,Volume
2024-07-01 00:00:00+00:00,62772.01,62809.01,62573.32,62624,26135578.74
2024-07-01 00:15:00+00:00,62624,62744.99,62621.4,62720.02,12299459.88
2024-07-01 00:30:00+00:00,62720.02,62839.49,62684,62804.6,12106007.91
2024-07-01 00:45:00+00:00,62804.6,62944,62797.04,62931.99,11395049.05
2024-07-01 01:00:00+00:00,62931.98,63653.37,62901.71,63644,71900556.54
2024-07-01 01:15:00+00:00,63644,63650,63410,63488,29960987.93
2024-07-01 01:30:00+00:00,63487.99,63663,63474.96,63617.78,24957665.37
2024-07-01 01:45:00+00:00,63617.77,63730,63540.82,63640.82,36282956.35
2024-07-01 02:00:00+00:00,63640.81,63818.33,63375.3,63527.49,65384836.9
2024-07-01 02:15:00+00:00,63527.49,63614.24,63513.51,63572.54,25422960.34
2024-07-01 02:30:00+00:00,63572.54,63605.55,63349.6,63390,27260224.41
2024-07-01 02:45:00+00:00,63389.99,63448,63288.53,63435.86,11441058.34
2024-07-01 03:00:00+00:00,63435.86,63536.47,63376.4,63457.38,23978541.46
2024-07-01 03:15:00+00:00,63457.38,63518.34,63395.99,63456.92,29306842.66
2024-07-01 03:30:00+00:00,63456.92,63468,63340,63371.72,16270848.91
2024-07-01 03:45:00+00:00,63371.72,63477.28,63371.71,63437.69,10670180.54
2024-07-01 04:00:00+00:00,63437.69,63466.92,63364.01,63395.16,9740897.309
2024-07-01 04:15:00+00:00,63395.16,63438.26,63340,63347.99,5851546.833
2024-07-01 04:30:00+00:00,63347.99,63363.7,63223.25,63229.82,11421791.76
2024-07-01 04:45:00+00:00,63229.81,63306,63223.2,63279.79,5738915.014
2024-07-01 05:00:00+00:00,63279.79,63365.73,63262,63340.31,7141233.512
2024-07-01 05:15:00+00:00,63340.31,63425.47,63320,63387.73,6004327.83
2024-07-01 05:30:00+00:00,63387.73,63457.47,63375.57,63392.01,8473843.999
2024-07-01 05:45:00+00:00,63392.01,63447.98,63392,63432.94,4890436.314
2024-07-01 06:00:00+00:00,63432.94,63456.97,63381.32,63381.33,6190857.089
2024-07-01 06:15:00+00:00,63381.33,63384,63293.75,63382,7787072.631
2024-07-01 06:30:00+00:00,63381.99,63420,63344.17,63362.01,10789566.23
2024-07-01 06:45:00+00:00,63362.01,63464.74,63337.32,63404,8607987.323
2024-07-01 07:00:00+00:00,63403.99,63432,63350,63432,7742074.95
2024-07-01 07:15:00+00:00,63431.99,63432,63303.93,63313.73,5283366.854
2024-07-01 07:30:00+00:00,63313.73,63362.91,63300.01,63334.87,9016089.535
2024-07-01 07:45:00+00:00,63334.87,63362.91,63260.71,63277.84,8794317.618
2024-07-01 08:00:00+00:00,63277.84,63314.99,63258.79,63260.01,7521804.815
2024-07-01 08:15:00+00:00,63260.01,63294,63092.68,63117.84,16560438.28
2024-07-01 08:30:00+00:00,63117.84,63124,62836.47,62890,30549148.84
2024-07-01 08:45:00+00:00,62890,62989.22,62848,62923.91,32895074.56
2024-07-01 09:00:00+00:00,62923.91,62997.98,62868.01,62886.13,11420120.49
2024-07-01 09:15:00+00:00,62886.13,62920,62789.16,62840.4,18000757.91
2024-07-01 09:30:00+00:00,62840.4,62945.74,62835.52,62878,7661291.091
2024-07-01 09:45:00+00:00,62878,62970,62860.01,62938.97,8904530.636
2024-07-01 10:00:00+00:00,62938.97,62977.99,62895.4,62902.57,13346926.11
2024-07-01 10:15:00+00:00,62902.57,62940,62840.38,62872,7832259.101
2024-07-01 10:30:00+00:00,62872,62940.01,62781.05,62840,8882376.306
2024-07-01 10:45:00+00:00,62840,62885,62805.92,62852.24,8634120.374
2024-07-01 11:00:00+00:00,62852.24,62858,62709.71,62812.05,14362109.3
2024-07-01 11:15:00+00:00,62812.04,62850.01,62702,62756.14,19094099.92
2024-07-01 11:30:00+00:00,62756.14,62767.99,62663.3,62737.72,15845405.58
2024-07-01 11:45:00+00:00,62737.72,62737.72,62593.07,62662.09,14040036.51
2024-07-01 12:00:00+00:00,62662.09,62846.52,62641.99,62691.81,15112592.63
2024-07-01 12:15:00+00:00,62691.81,62777.93,62681.02,62760.01,9411264.885
2024-07-01 12:30:00+00:00,62760.01,62898.03,62734,62856.12,9829012.572
2024-07-01 12:45:00+00:00,62856.12,62900,62804.01,62882,8602471.591
2024-07-01 13:00:00+00:00,62882,62999.99,62800,62831.95,11790229.85
2024-07-01 13:15:00+00:00,62831.95,62946,62681.35,62946,12998735.17
2024-07-01 13:30:00+00:00,62945.99,63081.11,62678.22,62705.99,26935780.99
2024-07-01 13:45:00+00:00,62705.99,62751.65,62497.2,62685.27,31552403.68
2024-07-01 14:00:00+00:00,62685.27,62900,62610.74,62624.77,28202225.85
2024-07-01 14:15:00+00:00,62624.76,62870,62610.35,62832.01,21122345.13
2024-07-01 14:30:00+00:00,62832.01,62944,62770.02,62848.01,22654820.62
2024-07-01 14:45:00+00:00,62848.01,62881.91,62782.23,62826.02,17557454.12
2024-07-01 15:00:00+00:00,62826.02,63070.11,62815.63,63030.76,28068455.94
2024-07-01 15:15:00+00:00,63030.76,63030.76,62826,62944.69,13696265.93
2024-07-01 15:30:00+00:00,62944.69,63011.61,62870.51,62934.27,11938850.28
2024-07-01 15:45:00+00:00,62934.27,63166.11,62934.26,63132.9,14174689.2
2024-07-01 16:00:00+00:00,63132.9,63338.12,62966.77,63282,26021343.38
2024-07-01 16:15:00+00:00,63282,63318.99,63129.82,63183.42,15285985.9
2024-07-01 16:30:00+00:00,63183.42,63315,63140.89,63180,28664806.99
2024-07-01 16:45:00+00:00,63180,63193.99,63090.06,63119.33,13762958.56
2024-07-01 17:00:00+00:00,63119.33,63188.1,63056.83,63110.02,16820411.33
2024-07-01 17:15:00+00:00,63110.02,63380,63093.4,63339.77,15089246.65
